,DATE,population,MSA,State,1_Year_change
3243,2003-01-01,119.631,Auburn-Opelika,AL,0.012132287621513305
3244,2004-01-01,121.698,Auburn-Opelika,AL,0.017278130250520274
3245,2005-01-01,125.35,Auburn-Opelika,AL,0.030008710085621892
3246,2006-01-01,128.217,Auburn-Opelika,AL,0.022871958516154978
3247,2007-01-01,130.791,Auburn-Opelika,AL,0.020075341023421123
3248,2008-01-01,133.105,Auburn-Opelika,AL,0.017692348861924723
3249,2009-01-01,135.883,Auburn-Opelika,AL,0.020870741144209504
3250,2010-01-01,140.794,Auburn-Opelika,AL,0.03614138633971864
3251,2011-01-01,144.13,Auburn-Opelika,AL,0.023694191513842888
3252,2012-01-01,148.567,Auburn-Opelika,AL,0.030784708249496973
3253,2013-01-01,151.809,Auburn-Opelika,AL,0.02182180430378211
3254,2014-01-01,154.511,Auburn-Opelika,AL,0.01779868123760786
3255,2015-01-01,156.954,Auburn-Opelika,AL,0.01581117202011506
3256,2016-01-01,159.168,Auburn-Opelika,AL,0.014106043809014146
3257,2017-01-01,161.44,Auburn-Opelika,AL,0.014274225975070332
3258,2018-01-01,163.656,Auburn-Opelika,AL,0.013726461843409421
3259,2019-01-01,164.542,Auburn-Opelika,AL,0.005413794789069781
3260,2000-01-01,214.093,Waco,TX,
3261,2001-01-01,215.561,Waco,TX,0.006856833245365346
3262,2002-01-01,217.272,Waco,TX,0.007937428384540812
3263,2003-01-01,219.485,Waco,TX,0.010185389741890427
3264,2004-01-01,222.335,Waco,TX,0.01298494202337297
3265,2005-01-01,223.819,Waco,TX,0.006674612634088195
3266,2006-01-01,225.559,Waco,TX,0.007774138924756313
3267,2007-01-01,228.241,Waco,TX,0.011890458815653648
3268,2008-01-01,230.849,Waco,TX,0.011426518460749824
3269,2009-01-01,233.378,Waco,TX,0.010955213147988418
3270,2010-01-01,253.808,Waco,TX,0.08754038512627593
3271,2011-01-01,255.7,Waco,TX,0.007454453760322721
3272,2012-01-01,256.938,Waco,TX,0.0048416112631990416
3273,2013-01-01,258.685,Waco,TX,0.006799305669072053
3274,2014-01-01,260.376,Waco,TX,0.0065369078222548005
3275,2015-01-01,262.66,Waco,TX,0.008771929824561653
3276,2016-01-01,264.829,Waco,TX,0.008257823802634512
3277,2017-01-01,268.971,Waco,TX,0.015640281087041075
3278,2018-01-01,271.427,Waco,TX,0.009131095917403798
3279,2019-01-01,273.92,Waco,TX,0.009184790017205291
3280,2000-01-01,406.966,Canton-Massillon,OH,
3281,2001-01-01,407.339,Canton-Massillon,OH,0.0009165384823301981
3282,2002-01-01,407.872,Canton-Massillon,OH,0.0013084924350479366
3283,2003-01-01,408.421,Canton-Massillon,OH,0.001346010513102014
3284,2004-01-01,408.52,Canton-Massillon,OH,0.00024239693845329313
3285,2005-01-01,407.753,Canton-Massillon,OH,-0.0018775090570840591
3286,2006-01-01,407.966,Canton-Massillon,OH,0.0005223750652969539
3287,2007-01-01,408.592,Canton-Massillon,OH,0.001534441595623104
3288,2008-01-01,408.782,Canton-Massillon,OH,0.000465011551865846
3289,2009-01-01,408.005,Canton-Massillon,OH,-0.0019007686248415645
3290,2010-01-01,404.218,Canton-Massillon,OH,-0.009281748998174022
3291,2011-01-01,403.331,Canton-Massillon,OH,-0.002194360468855905
3292,2012-01-01,403.429,Canton-Massillon,OH,0.00024297661226135858
3293,2013-01-01,403.365,Canton-Massillon,OH,-0.00015864005810184434
3294,2014-01-01,403.675,Canton-Massillon,OH,0.0007685347018209221
3295,2015-01-01,402.433,Canton-Massillon,OH,-0.003076732519972758
3296,2016-01-01,401.068,Canton-Massillon,OH,-0.0033918689570686666
3297,2017-01-01,399.327,Canton-Massillon,OH,-0.004340909770911616
3298,2018-01-01,398.33,Canton-Massillon,OH,-0.0024967006989259355
3299,2019-01-01,397.52,Canton-Massillon,OH,-0.002033489819998513
3300,2000-01-01,131.521,Burlington,NC,
3301,2001-01-01,133.497,Burlington,NC,0.015024216665019408
3302,2002-01-01,135.314,Burlington,NC,0.013610792751896916
3303,2003-01-01,136.018,Burlington,NC,0.005202713688162497
3304,2004-01-01,137.653,Burlington,NC,0.012020467879251262
3305,2005-01-01,139.28,Burlington,NC,0.011819575308928965
3306,2006-01-01,141.472,Burlington,NC,0.015738081562320483
3307,2007-01-01,144.824,Burlington,NC,0.023693734449219628
3308,2008-01-01,147.91,Burlington,NC,0.021308622880185535
3309,2009-01-01,150.358,Burlington,NC,0.01655060509769468
3310,2010-01-01,151.431,Burlington,NC,0.007136301360752384
3311,2011-01-01,152.692,Burlington,NC,0.008327224940732014
3312,2012-01-01,153.265,Burlington,NC,0.0037526523982918114
3313,2013-01-01,154.162,Burlington,NC,0.005852608227579825
3314,2014-01-01,155.384,Burlington,NC,0.007926726430637743
3315,2015-01-01,157.037,Burlington,NC,0.010638160943211794
3316,2016-01-01,160.283,Burlington,NC,0.020670287893935768
3317,2017-01-01,163.276,Burlington,NC,0.018673221739049284
3318,2018-01-01,166.514,Burlington,NC,0.01983145103995687
3319,2019-01-01,169.509,Burlington,NC,0.017986475611660113
3320,2000-01-01,93.226,Brunswick,GA,
3321,2001-01-01,94.298,Brunswick,GA,0.01149893806448854
3322,2002-01-01,95.031,Brunswick,GA,0.0077732295488770475
3323,2003-01-01,96.01,Brunswick,GA,0.01030190148477872
3324,2004-01-01,96.759,Brunswick,GA,0.007801270700968699
3325,2005-01-01,97.648,Brunswick,GA,0.009187775814136101
3326,2006-01-01,99.933,Brunswick,GA,0.023400376863837558
3327,2007-01-01,101.64,Brunswick,GA,0.017081444567860427
3328,2008-01-01,103.02,Brunswick,GA,0.01357733175914988
3329,2009-01-01,103.841,Brunswick,GA,0.007969326344399175
3330,2010-01-01,112.534,Brunswick,GA,0.08371452509124544
3331,2011-01-01,112.895,Brunswick,GA,0.003207919384363711
3332,2012-01-01,113.281,Brunswick,GA,0.0034191062491697455
3333,2013-01-01,113.781,Brunswick,GA,0.004413802844254633
3334,2014-01-01,114.607,Brunswick,GA,0.00725956003199113
3335,2015-01-01,115.779,Brunswick,GA,0.010226251450609514
3336,2016-01-01,116.571,Brunswick,GA,0.006840618765061146
3337,2017-01-01,117.587,Brunswick,GA,0.00871571831759188
3338,2018-01-01,118.282,Brunswick,GA,0.005910517319091424
3339,2019-01-01,118.779,Brunswick,GA,0.004201822762550433
3340,2000-01-01,384.688,Beaumont-Port Arthur,TX,
3341,2001-01-01,381.705,Beaumont-Port Arthur,TX,-0.007754335981366767
3342,2002-01-01,381.019,Beaumont-Port Arthur,TX,-0.0017971994079196696
3343,2003-01-01,380.03,Beaumont-Port Arthur,TX,-0.002595671082019635
3344,2004-01-01,380.324,Beaumont-Port Arthur,TX,0.0007736231350157219
3345,2005-01-01,380.272,Beaumont-Port Arthur,TX,-0.0001367255287597624
3346,2006-01-01,373.058,Beaumont-Port Arthur,TX,-0.01897063154794465
3347,2007-01-01,375.725,Beaumont-Port Arthur,TX,0.007149022404023153
3348,2008-01-01,377.477,Beaumont-Port Arthur,TX,0.0046629848958679165
3349,2009-01-01,378.477,Beaumont-Port Arthur,TX,0.0026491680287805686
3350,2010-01-01,389.251,Beaumont-Port Arthur,TX,0.028466723209072065
3351,2011-01-01,390.905,Beaumont-Port Arthur,TX,0.0042491862577103134
3352,2012-01-01,389.614,Beaumont-Port Arthur,TX,-0.003302592701551532
3353,2013-01-01,391.195,Beaumont-Port Arthur,TX,0.004057862397141898
3354,2014-01-01,391.651,Beaumont-Port Arthur,TX,0.0011656590702846525
3355,2015-01-01,394.825,Beaumont-Port Arthur,TX,0.008104153953392146
3356,2016-01-01,396.539,Beaumont-Port Arthur,TX,0.00434116380674987
3357,2017-01-01,398.129,Beaumont-Port Arthur,TX,0.004009693876264375
3358,2018-01-01,393.815,Beaumont-Port Arthur,TX,-0.01083568391149603
3359,2019-01-01,392.563,Beaumont-Port Arthur,TX,-0.0031791577263435844
3360,2000-01-01,175.831,Bloomington,IN,
3361,2001-01-01,176.193,Bloomington,IN,0.002058795093015542
3362,2002-01-01,176.552,Bloomington,IN,0.0020375383812067938
3363,2003-01-01,178.196,Bloomington,IN,0.009311704200462234
3364,2004-01-01,179.378,Bloomington,IN,0.00663314552515204
3365,2005-01-01,180.148,Bloomington,IN,0.004292611134029789
3366,2006-01-01,181.852,Bloomington,IN,0.009458889357639277
3367,2007-01-01,182.942,Bloomington,IN,0.00599388513736443
3368,2008-01-01,184.165,Bloomington,IN,0.006685178909162426
3369,2009-01-01,185.598,Bloomington,IN,0.007781065891999228
3370,2010-01-01,160.132,Bloomington,IN,-0.1372105302858867
3371,2011-01-01,161.722,Bloomington,IN,0.009929308320635544
3372,2012-01-01,162.852,Bloomington,IN,0.006987299192441343
3373,2013-01-01,163.221,Bloomington,IN,0.0022658610271903967
3374,2014-01-01,164.422,Bloomington,IN,0.007358121810306262
3375,2015-01-01,165.073,Bloomington,IN,0.003959324178029799
3376,2016-01-01,166.655,Bloomington,IN,0.009583638753763557
3377,2017-01-01,167.429,Bloomington,IN,0.004644325102757252
3378,2018-01-01,168.092,Bloomington,IN,0.003959887474690893
3379,2019-01-01,169.23,Bloomington,IN,0.006770102086952168
3380,2000-01-01,167.76,Bellingham,WA,
3381,2001-01-01,171.25,Bellingham,WA,0.020803528850739106
3382,2002-01-01,174.98,Bellingham,WA,0.02178102189781006
3383,2003-01-01,177.821,Bellingham,WA,0.016236141273288318
3384,2004-01-01,181.715,Bellingham,WA,0.0218984259451922
3385,2005-01-01,185.356,Bellingham,WA,0.02003687092424955
3386,2006-01-01,188.837,Bellingham,WA,0.01878007725673836
3387,2007-01-01,192.843,Bellingham,WA,0.021214062921991017
3388,2008-01-01,196.96,Bellingham,WA,0.021348972998760818
3389,2009-01-01,200.434,Bellingham,WA,0.01763809910641756
3390,2010-01-01,201.545,Bellingham,WA,0.005542971751299586
3391,2011-01-01,203.49,Bellingham,WA,0.009650450271651678
3392,2012-01-01,204.863,Bellingham,WA,0.006747260307631731
3393,2013-01-01,206.073,Bellingham,WA,0.005906386219083126
3394,2014-01-01,208.154,Bellingham,WA,0.010098363201389793
3395,2015-01-01,211.836,Bellingham,WA,0.017688826541887304
3396,2016-01-01,216.417,Bellingham,WA,0.021625219509431748
3397,2017-01-01,221.41,Bellingham,WA,0.023071200506429745
3398,2018-01-01,225.197,Bellingham,WA,0.017104015175466447
3399,2019-01-01,229.247,Bellingham,WA,0.017984253786684556
3400,2010-01-01,85.657,Bloomsburg-Berwick,PA,
3401,2011-01-01,85.449,Bloomsburg-Berwick,PA,-0.0024282895735315835
3402,2012-01-01,85.472,Bloomsburg-Berwick,PA,0.00026916640335161723
3403,2013-01-01,85.592,Bloomsburg-Berwick,PA,0.001403968551104473
3404,2014-01-01,85.538,Bloomsburg-Berwick,PA,-0.0006309000841200341
3405,2015-01-01,84.98,Bloomsburg-Berwick,PA,-0.006523416493254386
3406,2016-01-01,84.39,Bloomsburg-Berwick,PA,-0.006942810072958383
3407,2017-01-01,83.851,Bloomsburg-Berwick,PA,-0.006387012679227366
3408,2018-01-01,83.455,Bloomsburg-Berwick,PA,-0.004722662818571033
3409,2019-01-01,83.194,Bloomsburg-Berwick,PA,-0.0031274339464381073
3410,2000-01-01,94.84,Bismarck,ND,
3411,2001-01-01,95.165,Bismarck,ND,0.003426824124841854
3412,2002-01-01,96.084,Bismarck,ND,0.009656911679714053
3413,2003-01-01,96.846,Bismarck,ND,0.007930560759335625
3414,2004-01-01,97.734,Bismarck,ND,0.00916919645622949
3415,2005-01-01,99.371,Bismarck,ND,0.016749544682505668
3416,2006-01-01,101.186,Bismarck,ND,0.01826488613378152
3417,2007-01-01,103.023,Bismarck,ND,0.018154685430790796
3418,2008-01-01,104.629,Bismarck,ND,0.015588752026246544
3419,2009-01-01,106.286,Bismarck,ND,0.015836909461047988
3420,2010-01-01,111.112,Bismarck,ND,0.04540579191991423
3421,2011-01-01,112.865,Bismarck,ND,0.015776873785009693
3422,2012-01-01,115.679,Bismarck,ND,0.024932441412306883
3423,2013-01-01,119.24,Bismarck,ND,0.030783461129504808
3424,2014-01-01,122.155,Bismarck,ND,0.024446494464944735
3425,2015-01-01,125.325,Bismarck,ND,0.025950636486431256
3426,2016-01-01,127.233,Bismarck,ND,0.015224416517055639
3427,2017-01-01,128.115,Bismarck,ND,0.006932163825422721
3428,2018-01-01,128.279,Bismarck,ND,0.0012800999102366983
3429,2019-01-01,128.949,Bismarck,ND,0.0052229905128666765
3430,2000-01-01,252.042,Binghamton,NY,
3431,2001-01-01,251.448,Binghamton,NY,-0.0023567500654652074
3432,2002-01-01,251.29,Binghamton,NY,-0.0006283605357768618
3433,2003-01-01,249.645,Binghamton,NY,-0.0065462214970750665
3434,2004-01-01,248.337,Binghamton,NY,-0.005239440004806917
3435,2005-01-01,246.776,Binghamton,NY,-0.006285813229603199
3436,2006-01-01,246.163,Binghamton,NY,-0.0024840341038026015
3437,2007-01-01,245.38,Binghamton,NY,-0.003180819213285613
3438,2008-01-01,244.87,Binghamton,NY,-0.0020784089982883724
3439,2009-01-01,244.694,Binghamton,NY,-0.0007187487238127233
3440,2010-01-01,251.489,Binghamton,NY,0.027769377263030526
3441,2011-01-01,250.238,Binghamton,NY,-0.004974372636576518
3442,2012-01-01,248.945,Binghamton,NY,-0.005167080938946134
3443,2013-01-01,248.017,Binghamton,NY,-0.003727731024925185
3444,2014-01-01,247.075,Binghamton,NY,-0.00379812674131208
3445,2015-01-01,245.283,Binghamton,NY,-0.00725285844379242
3446,2016-01-01,243.322,Binghamton,NY,-0.00799484676883433
3447,2017-01-01,241.709,Binghamton,NY,-0.006629075874766799
3448,2018-01-01,240.366,Binghamton,NY,-0.005556268074420001
3449,2019-01-01,238.691,Binghamton,NY,-0.0069685396437100255
3450,2000-01-01,139.091,Billings,MT,
3451,2001-01-01,140.245,Billings,MT,0.008296726603446603
3452,2002-01-01,141.428,Billings,MT,0.008435238332917372
3453,2003-01-01,142.707,Billings,MT,0.009043470882710514
3454,2004-01-01,144.229,Billings,MT,0.010665209134800735
3455,2005-01-01,146.252,Billings,MT,0.014026305389346128
3456,2006-01-01,147.96,Billings,MT,0.01167847277302192
3457,2007-01-01,149.8,Billings,MT,0.012435793457691302
3458,2008-01-01,152.32,Billings,MT,0.016822429906542036
3459,2009-01-01,154.553,Billings,MT,0.014659926470588225
3460,2010-01-01,167.571,Billings,MT,0.08423000524092061
3461,2011-01-01,169.017,Billings,MT,0.008629178079739397
3462,2012-01-01,170.942,Billings,MT,0.01138938686640989
3463,2013-01-01,173.367,Billings,MT,0.014186098208749165
3464,2014-01-01,174.952,Billings,MT,0.009142455023158913
3465,2015-01-01,176.357,Billings,MT,0.008030774155196818
3466,2016-01-01,177.759,Billings,MT,0.007949783677426936
3467,2017-01-01,179.365,Billings,MT,0.009034704290640905
3468,2018-01-01,180.203,Billings,MT,0.004672037465503376
3469,2019-01-01,181.667,Billings,MT,0.008124171073733422
3470,2000-01-01,663.484,Bakersfield,CA,
3471,2001-01-01,674.028,Bakersfield,CA,0.015891867776766322
3472,2002-01-01,689.204,Bakersfield,CA,0.02251538511753215
3473,2003-01-01,706.963,Bakersfield,CA,0.025767407037684098
3474,2004-01-01,726.029,Bakersfield,CA,0.026968879559467807
3475,2005-01-01,747.315,Bakersfield,CA,0.02931838810846399
3476,2006-01-01,768.209,Bakersfield,CA,0.02795875902397227
3477,2007-01-01,784.687,Bakersfield,CA,0.021449891891399453
3478,2008-01-01,797.145,Bakersfield,CA,0.01587639402717267
3479,2009-01-01,807.407,Bakersfield,CA,0.012873442096482002
3480,2010-01-01,840.996,Bakersfield,CA,0.04160107603724006
3481,2011-01-01,847.97,Bakersfield,CA,0.008292548359326357
3482,2012-01-01,853.606,Bakersfield,CA,0.006646461549347116
3483,2013-01-01,862.0,Bakersfield,CA,0.009833576614972195
3484,2014-01-01,869.176,Bakersfield,CA,0.008324825986078865
3485,2015-01-01,876.031,Bakersfield,CA,0.007886780122782877
3486,2016-01-01,880.856,Bakersfield,CA,0.005507795956992467
3487,2017-01-01,887.356,Bakersfield,CA,0.007379185701181568
3488,2018-01-01,893.758,Bakersfield,CA,0.007214691735898615
3489,2019-01-01,900.202,Bakersfield,CA,0.007210005392958685
3490,2000-01-01,166.903,Athens-Clarke County,GA,
3491,2001-01-01,169.135,Athens-Clarke County,GA,0.013373037033486579
3492,2002-01-01,171.01,Athens-Clarke County,GA,0.01108581902030914
3493,2003-01-01,173.946,Athens-Clarke County,GA,0.01716858663236076
3494,2004-01-01,178.167,Athens-Clarke County,GA,0.024266151564278582
3495,2005-01-01,179.013,Athens-Clarke County,GA,0.004748354072303007
3496,2006-01-01,183.113,Athens-Clarke County,GA,0.02290336456011577
3497,2007-01-01,186.71,Athens-Clarke County,GA,0.019643608045305294
3498,2008-01-01,189.926,Athens-Clarke County,GA,0.017224572867012844
3499,2009-01-01,192.222,Athens-Clarke County,GA,0.012088918842075413
3500,2010-01-01,193.439,Athens-Clarke County,GA,0.006331221192163117
3501,2011-01-01,194.375,Athens-Clarke County,GA,0.004838734691556601
3502,2012-01-01,195.984,Athens-Clarke County,GA,0.00827781350482315
3503,2013-01-01,197.59,Athens-Clarke County,GA,0.008194546493591304
3504,2014-01-01,198.361,Athens-Clarke County,GA,0.003902019332962192
3505,2015-01-01,202.565,Athens-Clarke County,GA,0.021193682225840726
3506,2016-01-01,205.402,Athens-Clarke County,GA,0.014005380988818317
3507,2017-01-01,209.106,Athens-Clarke County,GA,0.018032930545953896
3508,2018-01-01,211.468,Athens-Clarke County,GA,0.011295706483792856
3509,2019-01-01,213.75,Athens-Clarke County,GA,0.010791230824521936
3510,2000-01-01,80.127,Ames,IA,
3511,2001-01-01,80.057,Ames,IA,-0.0008736131391415825
3512,2002-01-01,81.612,Ames,IA,0.019423660641792573
3513,2003-01-01,81.453,Ames,IA,-0.0019482429054550332
3514,2004-01-01,81.897,Ames,IA,0.005450996280063292
3515,2005-01-01,81.757,Ames,IA,-0.0017094643271425847
3516,2006-01-01,83.476,Ames,IA,0.021025722568098093
3517,2007-01-01,85.232,Ames,IA,0.02103598639129811
3518,2008-01-01,86.219,Ames,IA,0.011580157687253623
3519,2009-01-01,87.214,Ames,IA,0.01154037973068589
3520,2010-01-01,115.925,Ames,IA,0.3292017336666131
3521,2011-01-01,117.424,Ames,IA,0.012930774207461804
3522,2012-01-01,118.139,Ames,IA,0.006089044828995638
3523,2013-01-01,120.161,Ames,IA,0.017115431821836946
3524,2014-01-01,122.092,Ames,IA,0.016070105941195623
3525,2015-01-01,123.079,Ames,IA,0.00808406775218673
3526,2016-01-01,123.309,Ames,IA,0.0018687184653758404
3527,2017-01-01,123.721,Ames,IA,0.003341199750221069
3528,2018-01-01,123.093,Ames,IA,-0.005075936987253615
3529,2019-01-01,123.351,Ames,IA,0.002095976213107198
3530,2000-01-01,227.117,Amarillo,TX,
3531,2001-01-01,228.333,Amarillo,TX,0.005354068607810181
3532,2002-01-01,230.227,Amarillo,TX,0.008294902620295863
3533,2003-01-01,232.791,Amarillo,TX,0.01113683451549985
3534,2004-01-01,235.113,Amarillo,TX,0.009974612420583284
3535,2005-01-01,237.767,Amarillo,TX,0.011288189083547007
3536,2006-01-01,239.878,Amarillo,TX,0.008878439817131767
3537,2007-01-01,241.848,Amarillo,TX,0.00821250802491269
3538,2008-01-01,243.682,Amarillo,TX,0.007583275445734339
3539,2009-01-01,246.474,Amarillo,TX,0.011457555338515002
3540,2010-01-01,252.664,Amarillo,TX,0.025114210829539907
3541,2011-01-01,255.975,Amarillo,TX,0.01310435994047432
3542,2012-01-01,257.802,Amarillo,TX,0.007137415763258215
3543,2013-01-01,258.896,Amarillo,TX,0.00424356676829496
3544,2014-01-01,260.812,Amarillo,TX,0.0074006550893022105
3545,2015-01-01,261.618,Amarillo,TX,0.003090348603591808
3546,2016-01-01,262.987,Amarillo,TX,0.005232820371687152
3547,2017-01-01,264.331,Amarillo,TX,0.005110518770889749
3548,2018-01-01,264.406,Amarillo,TX,0.0002837351653797171
3549,2019-01-01,265.053,Amarillo,TX,0.002446994394983415
3550,2000-01-01,145.079,Alexandria,LA,
3551,2001-01-01,144.918,Alexandria,LA,-0.0011097402105060272
3552,2002-01-01,145.137,Alexandria,LA,0.0015111994369230164
3553,2003-01-01,145.545,Alexandria,LA,0.0028111370636019206
3554,2004-01-01,146.36,Alexandria,LA,0.005599642722182274
3555,2005-01-01,147.128,Alexandria,LA,0.005247335337523751
3556,2006-01-01,152.167,Alexandria,LA,0.034249089228427065
3557,2007-01-01,152.717,Alexandria,LA,0.003614449913581952
3558,2008-01-01,153.451,Alexandria,LA,0.004806275660207859
3559,2009-01-01,154.101,Alexandria,LA,0.004235879857413805
3560,2010-01-01,154.096,Alexandria,LA,-3.2446252782203366e-05
3561,2011-01-01,154.402,Alexandria,LA,0.001985775101235543
3562,2012-01-01,154.4,Alexandria,LA,-1.2953200087983952e-05
3563,2013-01-01,154.623,Alexandria,LA,0.0014443005181346003
3564,2014-01-01,154.558,Alexandria,LA,-0.00042037730479937974
3565,2015-01-01,154.082,Alexandria,LA,-0.003079749996764969
3566,2016-01-01,154.124,Alexandria,LA,0.0002725821315923138
3567,2017-01-01,153.549,Alexandria,LA,-0.003730762243388419
3568,2018-01-01,152.762,Alexandria,LA,-0.005125399709539069
3569,2019-01-01,152.037,Alexandria,LA,-0.004745944672104319
3570,2000-01-01,129.03,Altoona,PA,
3571,2001-01-01,128.336,Altoona,PA,-0.005378594125397096
3572,2002-01-01,127.346,Altoona,PA,-0.007714125420770546
3573,2003-01-01,126.844,Altoona,PA,-0.003942016239222301
3574,2004-01-01,126.532,Altoona,PA,-0.0024597142947242467
3575,2005-01-01,125.882,Altoona,PA,-0.005137040432459661
3576,2006-01-01,126.008,Altoona,PA,0.0010009373858057558
3577,2007-01-01,125.987,Altoona,PA,-0.00016665608532795417
3578,2008-01-01,125.923,Altoona,PA,-0.0005079889194916642
3579,2009-01-01,126.122,Altoona,PA,0.0015803308370987423
3580,2010-01-01,127.045,Altoona,PA,0.00731831084188328
3581,2011-01-01,126.97,Altoona,PA,-0.0005903420048014585
3582,2012-01-01,126.544,Altoona,PA,-0.0033551232574624557
3583,2013-01-01,125.836,Altoona,PA,-0.005594891895309151
3584,2014-01-01,125.274,Altoona,PA,-0.004466130519088285
3585,2015-01-01,124.596,Altoona,PA,-0.0054121365965802415
3586,2016-01-01,123.708,Altoona,PA,-0.007127034575748814
3587,2017-01-01,123.147,Altoona,PA,-0.004534872441555815
3588,2018-01-01,122.503,Altoona,PA,-0.005229522440660439
3589,2019-01-01,121.829,Altoona,PA,-0.005501906075769614
3590,2000-01-01,741.937,Allentown-Bethlehem-Easton,PA-NJ,
3591,2001-01-01,748.739,Allentown-Bethlehem-Easton,PA-NJ,0.0091678943090856
3592,2002-01-01,756.321,Allentown-Bethlehem-Easton,PA-NJ,0.0101263591184646
3593,2003-01-01,765.926,Allentown-Bethlehem-Easton,PA-NJ,0.012699634150050043
3594,2004-01-01,776.048,Allentown-Bethlehem-Easton,PA-NJ,0.013215375897932535
3595,2005-01-01,786.034,Allentown-Bethlehem-Easton,PA-NJ,0.012867760757066637
3596,2006-01-01,796.488,Allentown-Bethlehem-Easton,PA-NJ,0.013299679148739196
3597,2007-01-01,805.352,Allentown-Bethlehem-Easton,PA-NJ,0.011128855676419303
3598,2008-01-01,811.669,Allentown-Bethlehem-Easton,PA-NJ,0.007843775144284804
3599,2009-01-01,816.012,Allentown-Bethlehem-Easton,PA-NJ,0.005350703303933058
3600,2010-01-01,821.923,Allentown-Bethlehem-Easton,PA-NJ,0.007243766023048659
3601,2011-01-01,824.93,Allentown-Bethlehem-Easton,PA-NJ,0.003658493557182396
3602,2012-01-01,826.144,Allentown-Bethlehem-Easton,PA-NJ,0.0014716400179410893
3603,2013-01-01,825.731,Allentown-Bethlehem-Easton,PA-NJ,-0.0004999128481233406
3604,2014-01-01,828.47,Allentown-Bethlehem-Easton,PA-NJ,0.003317060883023748
3605,2015-01-01,830.295,Allentown-Bethlehem-Easton,PA-NJ,0.002202855866838771
3606,2016-01-01,833.163,Allentown-Bethlehem-Easton,PA-NJ,0.0034541939912922093
3607,2017-01-01,837.921,Allentown-Bethlehem-Easton,PA-NJ,0.005710767280832307
3608,2018-01-01,842.626,Allentown-Bethlehem-Easton,PA-NJ,0.005615087818541253
3609,2019-01-01,844.052,Allentown-Bethlehem-Easton,PA-NJ,0.0016923285063599192
3610,2010-01-01,116.891,Albany,OR,
3611,2011-01-01,118.164,Albany,OR,0.010890487719328323
3612,2012-01-01,118.273,Albany,OR,0.0009224467688975224
3613,2013-01-01,118.405,Albany,OR,0.001116061992170625
3614,2014-01-01,119.042,Albany,OR,0.005379840378362477
3615,2015-01-01,120.236,Albany,OR,0.01003007341946538
3616,2016-01-01,122.769,Albany,OR,0.02106690175987236
3617,2017-01-01,125.035,Albany,OR,0.018457428178123125
3618,2018-01-01,127.451,Albany,OR,0.019322589674890978
3619,2019-01-01,129.749,Albany,OR,0.018030458764544788
3620,2000-01-01,827.227,Albany-Schenectady-Troy,NY,
3621,2001-01-01,829.49,Albany-Schenectady-Troy,NY,0.00273564571756002
3622,2002-01-01,833.752,Albany-Schenectady-Troy,NY,0.005138096902916223
3623,2003-01-01,839.741,Albany-Schenectady-Troy,NY,0.007183191164758851
3624,2004-01-01,843.928,Albany-Schenectady-Troy,NY,0.00498606117838718
3625,2005-01-01,846.357,Albany-Schenectady-Troy,NY,0.0028782076196072204
3626,2006-01-01,850.541,Albany-Schenectady-Troy,NY,0.004943540373624877
3627,2007-01-01,852.019,Albany-Schenectady-Troy,NY,0.001737717523317528
3628,2008-01-01,854.301,Albany-Schenectady-Troy,NY,0.0026783440275393033
3629,2009-01-01,857.592,Albany-Schenectady-Troy,NY,0.003852272208507257
3630,2010-01-01,871.082,Albany-Schenectady-Troy,NY,0.01573009076577203
3631,2011-01-01,872.778,Albany-Schenectady-Troy,NY,0.0019470038411997237
3632,2012-01-01,874.698,Albany-Schenectady-Troy,NY,0.0021998721324323345
3633,2013-01-01,877.065,Albany-Schenectady-Troy,NY,0.002706076840235161
3634,2014-01-01,878.113,Albany-Schenectady-Troy,NY,0.0011948943350834629
3635,2015-01-01,879.085,Albany-Schenectady-Troy,NY,0.001106919041171217
3636,2016-01-01,879.792,Albany-Schenectady-Troy,NY,0.000804245323262176
3637,2017-01-01,882.158,Albany-Schenectady-Troy,NY,0.0026892720097477785
3638,2018-01-01,882.263,Albany-Schenectady-Troy,NY,0.0001190262968764344
3639,2019-01-01,880.381,Albany-Schenectady-Troy,NY,-0.0021331507725022014
3640,2000-01-01,160.108,Abilene,TX,
3641,2001-01-01,158.291,Abilene,TX,-0.011348589701951184
3642,2002-01-01,158.118,Abilene,TX,-0.0010929237922560064
3643,2003-01-01,158.053,Abilene,TX,-0.0004110853919224722
3644,2004-01-01,158.571,Abilene,TX,0.00327738163780511
3645,2005-01-01,158.713,Abilene,TX,0.0008954979157600462
3646,2006-01-01,158.704,Abilene,TX,-5.670612993258217e-05
3647,2007-01-01,159.005,Abilene,TX,0.0018966125617501106
3648,2008-01-01,159.059,Abilene,TX,0.0003396119618879201
3649,2009-01-01,160.07,Abilene,TX,0.0063561320013327816
3650,2010-01-01,165.585,Abilene,TX,0.0344536765165242
3651,2011-01-01,166.634,Abilene,TX,0.006335114895672733
3652,2012-01-01,167.442,Abilene,TX,0.0048489503942774626
3653,2013-01-01,167.473,Abilene,TX,0.00018513873460657138
3654,2014-01-01,168.342,Abilene,TX,0.005188896120568609
3655,2015-01-01,169.688,Abilene,TX,0.0079956279478679
3656,2016-01-01,170.017,Abilene,TX,0.001938852482202602
3657,2017-01-01,170.429,Abilene,TX,0.0024232870830565023
